Name,Original Price (Rs),Discounted Price (Rs),Discount,Product URL,Image URL
TOM FORD OMBRE LEATHER EDP 100 ML,54900,54900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/tom-ford-ombre-leather-edp-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/888066075145.jpg?v=1703070854
RIVARI FRAGRANCES SPARTANS RAGE EDP MEN 85 ML,6995,6995,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivari-fragrances-spartans-rage-edp-men-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2024080000932_111a9c56-8967-4964-a2a7-371b9aa4e360.jpg?v=1731565522
CLINIQUE HAPPY CLASSIC FOR MEN EDT 100 ML,9900,9900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/clinique-happy-classic-for-men-edt-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_c2f5e194-6b04-40dd-b177-09f389f639c2.png?v=1763811188
TOMMY HILFIGER COLOGNE MEN EDT 100ML,11400,11400,No Discount,https://alfatah.pkhttps://alfatah.pk/products/tommy-hilfiger-cologne-men-edt-100ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000001744-1000.png?v=1691765517
HUGO BOSS BOTTLED NIGHT FOR MEN EDT 100 ML,13900,13900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/hugo-boss-bottled-night-for-men-edt-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/IMG-20200506-WA0019.jpg?v=1691767417
IR V.V LOVE RALPH LAUREN POLO BLUE M EDT 30ML 2025 3019-1,1795,1436,20.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/ir-v-v-love-ralph-lauren-polo-blue-m-edt-30ml-2025-3019-1,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_27_57f835de-03b6-41f2-a43d-dba977888d14.png?v=1745316771
GIORGIO ARMANI ACQUA DI GIO PROFONDO M PERFUME 100ML,37900,37900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/giorgio-armani-acqua-di-gio-profondo-m-perfume-100ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_60_979a8f33-a4aa-4f48-a364-bb13f8a5ed82.png?v=1735024717
HAVOC GOLD MEN EDP 75 ML,2100,2100,No Discount,https://alfatah.pkhttps://alfatah.pk/products/havoc-gold-men-edp-75-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000058872_743e797b-817a-4286-93c7-91d1b0d2a8c2.jpg?v=1754123575
MERCEDES BENZ FOR MEN INTENSE 120 ML,12900,12900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/mercedes-benz-for-men-intense-120-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000069296_ee09cc7b-4ec7-4f9b-981e-e6246e032652.jpg?v=1754123553
GUESS 1981 FOR MEN EDT 100 ML BASIC,6900,6900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/guess-1981-for-men-edt-100-ml-basic,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000194441_8fc7c578-fb8c-4d7e-96c3-f454f1274d54.jpg?v=1754123533
JOOP HOMME EDT 75ML,6900,6900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/joop-homme-edt-75ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000068559_1d774cab-3eea-41f5-9c4d-11e5115744c3.jpg?v=1754123529
GIORGIO ARMANI STONGER WITH YOU FOR MEN EDT 100 ML,26900,26900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/giorgio-armani-stonger-with-you-for-men-edt-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_7_96268c9f-d387-44fe-8b92-239b7a6fa7f1.png?v=1691767565
IR V.V LOVE CHANEL BLEU DE CHANEL M EDT 50+50ML 2025 5050-15,4495,3596,20.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/ir-v-v-love-chanel-bleu-de-chanel-m-edt-50-50ml-2025-5050-15,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_33_d22f3211-dce4-4e91-b74d-ce7f67080934.png?v=1745317647
GIORGIO ARMANI ACQUA DI GIO FOR MEN EDT 200 ML,34900,34900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/giorgio-armani-acqua-di-gio-for-men-edt-200-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000067838-1000.png?v=1691765468
JPG MALE EDT 125 ML PC,26900,26900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/jpg-male-edt-125-ml-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/jean-paul-gaultier-le-male-edt-125ml.jpg?v=1691766444
RALPH LAUREN POLO BLUE FOR MEN EDT 125 ML,15900,15900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/ralph-lauren-polo-blue-for-men-edt-125-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000067858_487e7039-585c-4e2d-a3d1-69a9e74261c9.jpg?v=1754123542
JAGUAR EDT MEN GREEN 100ML,4500,4500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/jaguar-edt-men-green-100ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000069077_a1777ae7-8df4-46ea-9949-e523c493513d.jpg?v=1754123529
JIMMY CHOO BLUE M EDT 100 ML PC,14900,14900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/jimmy-choo-blue-m-edt-100-ml-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/61s2JvqRC_L.jpg?v=1691767374
BVLGARI MAN IN BLACK EDP 100 ML,26900,26900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/bvlgari-man-in-black-edp-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000013908_2a9f4d97-1c56-45ab-afb7-5ce8b068cad5.jpg?v=1754123511
HUGO BOSS NUMBER ONE MEN EDT 100 ML,10900,10900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/hugo-boss-number-one-men-edt-125-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000075017_3b5df0d3-d019-47e6-80f6-6bf12e25797a.jpg?v=1754123509
BURBERRY HERO FOR MEN EDT 100ML,22900,22900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/burberry-hero-for-men-edt-100ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_22_9305fcba-5b9c-495b-a244-e58c67324142.png?v=1736922069
MONT BLANC EXPLORER PLATINUM FOR MEN EDP 100ML,15900,15900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/mont-blanc-explorer-platinum-for-men-edp-100ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000486046_4ed6ed87-540e-44ba-963e-2fd4b80effdc.jpg?v=1754123488
RALPH LAUREN RALPHS CLUB BLACK PERFUME FOR MEN 100ML,20900,20900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/ralph-lauren-ralphs-club-black-perfume-for-men-100ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/images_2d903b4c-f894-4516-a316-14d8adc4d1d1.jpg?v=1765610821
RASASI EMOTION EDP MEN 100 ML,3400,3400,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rasasi-emotion-edp-men-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000009003-1000.png?v=1691764910
DAVIDOFF ADVENTURE MEN EDT 100 ML,6900,6900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/davidoff-adventure-men-edt-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000068539_6f59cea6-7dd2-40b2-8a5c-bce61c173e89.jpg?v=1754123505
DIOR SAUVAGE FOR MEN EDT 100 ML,39900,39900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/dior-sauvage-for-men-edt-100-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000067663_e25c4310-24d0-4502-a879-8e65e4fb6988.jpg?v=1754123505
AZZARO THE MOST WANTED INTENSE FOR MEN EDP 100ML,21900,21900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/azzaro-the-most-wanted-intense-for-men-edp-100ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000462102_078a700f-1dec-49c3-b095-332ad447b7ad.jpg?v=1754123497
GUCCI GUILTY POUR HOMME PERFUM 150ML,39900,39900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/gucci-guilty-pour-homme-perfum-150ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3616301794592_fb88e4f3-b364-43f3-a8f7-771747e96485.jpg?v=1747139756
RIVARI FRAGRANCES ONYX EDP M 85 ML,6995,6995,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivari-fragrances-onyx-edp-m-85-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000473091_f56081f8-e766-443a-b4f6-6eddae9d15b3.jpg?v=1754123480
DIOR SAUVAGE ELIXIR 100ML,69900,69900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/dior-sauvage-elixir-100ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000418041-1000.png?v=1691764744
KENWOOD MICROWAVE OVEN MWK62.000SS,64900,64900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/kenwood-microwave-oven-mwk62-000ss,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5011423010687_f6449e78-a4b1-47ee-a264-cfa24d82fe3b.jpg?v=1748867010
WEST POINT ELECTRIC OVEN 45LTR 4500,31900,31900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/west-point-electric-oven-4500,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000294569.png?v=1690787153
MEILLEUR ELECTRIC OVEN IR MEO-38,32900,32900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/meilleur-electric-oven-ir-meo-38,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8986382906067_4c82eacd-3023-42ac-8dbc-5510b5f36013.jpg?v=1734003749
DAWLANCE MICROWAVE OVEN MD10,21900,21900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/dawlance-microwave-oven-md10,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1813523338456.jpg?v=1703072018
PEL MICROWAVE OVEN 23LTR PMO23 DESIRE BL BLACK,29900,29900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/pel-microwave-oven-23ltr-pmo23-desire-bl-black,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2024215310134.jpg?v=1718015922
KENWOOD MICROWAVE OVEN MWP31.010SI,47900,47900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/kenwood-microwave-oven-mwp31-010si,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5011423010670_729d7f6f-0e8c-4ce0-baee-42efb70d6cdd.jpg?v=1748867023
KENWOOD MICROWAVE OVEN MWP31.020SI,49900,49900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/kenwood-microwave-oven-mwp31-020si,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5011423010663_f2ea29d8-8722-4d05-a95e-5c5766171cf2.jpg?v=1748867026
PEL MICROWAVE OVEN PMO26 CHEFF,36900,36900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/pel-microwave-oven-pmo26-cheff,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2024215312459_0cc68ad6-cea8-4474-84b1-9158cdc2548f.jpg?v=1748694255
DAWLANCE MICROWAVE OVEN 30LTR DW131,41900,41900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/dawlance-microwave-oven-30ltr-dw131,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1813469874223.jpg?v=1703072020
WEST POINT ELECTRIC OVEN 48LTR 4800RKC,33900,33900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/west-point-electric-oven-48ltr-4800rkc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2021210000275_2fc951b9-5c44-44f0-9d14-fa995dccadaf.jpg?v=1748519862
DAWLANCE MICROWAVE INVERTER MD20,16900,16900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/dawlance-microwave-inverter-md20,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2024-12-02T110803.960.png?v=1733119693
DAWLANCE MICROWAVE OVE 26LTR 128G PC,37900,37900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/dawlance-microwave-ove-26ltr-128g-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1713469884218_1a1e89ea-d696-4bc8-8b92-b61e55d6bc15.jpg?v=1718283326
DAWLANCE MICROWAVE OVEN 23LTR DW374,30900,30900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/dawlance-microwave-oven-23ltr-dw374,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1813469425999.jpg?v=1703072001
DAWLANCE MICROWAVE OVEN 36LTR DW136G,40900,40900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/dawlance-microwave-oven-36ltr-dw136g,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2019024960144.jpg?v=1703072041
DAWLANCE MICROWAVE 30LTR DW-132-S PC,36900,36900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/dawlance-microwave-30ltr-dw-132-s-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1813469723989.jpg?v=1703072046
BLACK & DECKER OVEN TOASTER 55LTR TRO55RDG,51900,51900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/black-decker-oven-toaster-tro55rdg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000319494.png?v=1690788204
PEL MICROWAVE OVEN PMO26 DESIRE BLACK,32900,32900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/pel-microwave-oven-pmo26-desire-black,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2022210000425_437b504f-41f4-47bd-80c1-fbd6985b7e94.jpg?v=1748519873
BLACK & DECKER OVEN TOASTER 45LTR TRO45RDG,46900,46900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/black-decker-oven-toaster-45ltr-tro45rdg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5035048722503_3aa31fc5-aa9a-4555-bac6-d28c646e5121.jpg?v=1748520028
RAYS ELECTRIC OVEN TOASTER OTL-4014,57900,57900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rays-electric-oven-toaster-otl-4014,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2024215312435_9c1d4b74-83f0-4e86-93c8-98e922b99983.jpg?v=1748694283
SHARP MICROWAVE OVEN R-562CT,95000,95000,No Discount,https://alfatah.pkhttps://alfatah.pk/products/sharp-microwave-oven-r562ct-basic,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000176541.jpg?v=1744784533
KENWOOD MICROWAVE OVEN MWP20.030SI,31900,31900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/kenwood-microwave-oven-mwp20-030si,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5011423010625_564fe5bf-1917-474c-acfd-4253cac0bc1f.jpg?v=1748867014
HOOVER MICROWAVE OVEN 900W 30L HMW-M30G-S,49900,47405,5.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/hoover-microwave-oven-900w-30l-hmw-m30g-s,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/6291086762362_8afb2ff0-aff4-490b-aba9-c4424904ce4d.jpg?v=1749190903
SAMSUNG MICROWAVE OVEN 42LTR MG40J5133AT BASIC,95000,95000,No Discount,https://alfatah.pkhttps://alfatah.pk/products/samsung-microwave-oven-42ltr-mg40j5133at-basic,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8806086671668.jpg?v=1703072035
PEL MICROWAVE OVEN 30LTR PMO30 DESIRE BLACK,38900,38900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/pel-microwave-oven-30ltr-pmo30-desire-black,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2022210000449.jpg?v=1718015604
TERIM MICROWAVE WITH GRILL TERMW301GB,43900,41705,5.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/terim-microwave-with-grill-termw301gb,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/6291109380597.jpg?v=1718017092
FUMA ELECTRIC HALOGEN OVEN FU-1338 BASIC,16900,16055,5.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/fuma-electric-halogen-oven-fu-1338-basic,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/4981338201511_cba14c3b-48a7-4aea-9fb7-fb4ba6a5167e.jpg?v=1734003698
HOOVER MICROWAVE OVEN 700W 20L HMW-M20-S,29900,29900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/hoover-microwave-oven-700w-20l-hmw-m20-s,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/6291086762348_50a94a59-952a-4fde-bcf3-b630ba4052c6.jpg?v=1734003717
WEST POINT MICROWAVE OVEN 825,21900,21900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/west-point-microwave-oven-825,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2019092503045_cea51049-960c-4c24-a2f2-78cef89384e4.jpg?v=1748519819
PEL MICROWAVE OVEN PMO 20B BLACK,17900,17900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/pel-microwave-oven-pmo-20b-black,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2022210000432_7a53f751-b899-4a97-8a93-a3ab78fa170d.jpg?v=1748519876
KENWOOD MICROWAVE OVEN MWP20.000WH,21900,21900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/kenwood-microwave-oven-mwp20-000wh,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5011423010564_e8bd1b0c-3f79-4922-8930-d82460a6a943.jpg?v=1748694226
PEL MICROWAVE OVEN PMO23 CHEFF,32900,32900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/pel-microwave-oven-pmo23-cheff,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2024215312442_a896d9ca-e041-4aa8-8b02-58151a9e8d95.jpg?v=1748694252
HAIER MICROWAVE OVEN HMW-28100DG,34900,34900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/haier-microwave-oven-hmw-28100dg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025210000891_640509bd-90b3-4078-9a84-5ecfc4319030.jpg?v=1748866953
KENWOOD MICROWAVE OVEN MWP25.000BK,39900,39900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/kenwood-microwave-oven-mwp25-000bk,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5011423010632_40849913-2536-4d88-8ebd-0ac3d691d138.jpg?v=1748867018
KENWOOD MICROWAVE OVEN MWP29.000BK,54900,54900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/kenwood-microwave-oven-mwp29-000bk,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5011423010649_59b48798-8a01-4848-8a42-cb2a690fbb8d.jpg?v=1748867020
WEST POINT ELECTRIC OVEN 63LTR 6300,40900,40900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/west-point-electric-oven-6300,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-06-03T170431.960.png?v=1690787900
WEST POINT MICROWAVE OVEN 830DG,28900,28900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/west-point-microwave-oven-830dg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2021010217330.jpg?v=1739771059
DAWLANCE MICROWAVE OVEN 30LTR DW133G,39900,39900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/dawlance-microwave-oven-30ltr-dw133g,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2023210000859.jpg?v=1703072025
WEST POINT MICROWAVE OVEN 824,21900,21900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/west-point-microwave-oven-824,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3509511249771_f666047a-9e57-4586-bd57-5b063daa0d41.jpg?v=1748519913
KENWOOD MICROWAVE OVEN MWP20.010WH,21900,21900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/kenwood-microwave-oven-mwp20-010wh,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5011423010588_8e3b4751-6b8c-4d7a-b792-3cae68572762.jpg?v=1748694229
NIKAI MICROWAVE OVEN 30LTR NMO3010M,42900,40755,5.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/nikai-microwave-oven-30ltr-nmo3010m,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/6291071200732.jpg?v=1703072008
PEL MICROWAVE OVEN PMO30BG-SILVER,37900,37900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/pel-microwave-oven-pmo30bg-silver,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2022210000418.jpg?v=1718015567
DAWLANCE MICROWAVE OVEN 23LTR DW395,40900,40900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/dawlance-microwave-oven-23ltr-dw395,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_1_ad6f876a-ff13-4692-8b42-ee414a581c16.png?v=1739778759
PEL MICROWAVE OVEN CONVECTION PMO25L,42900,42900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/pel-microwave-oven-convection-pmo25l,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2024215310141.jpg?v=1718015945
ARSHIA MICROWAVE OVEN 20L MV155-2575,30900,29355,5.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/arshia-microwave-oven-20l-mv155-2575,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/4260672110148_b7b60d63-af7c-44a9-bc3d-dd3c7a37f08b.jpg?v=1734003694
NIKAI ELECTRIC OVEN NT5201RCAX1,44900,42655,5.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/nikai-electric-oven-nt5201rcax1,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/6291071230944_88ce607b-d4f5-4876-8d42-010a9efeceb9.jpg?v=1748599644
BOSCH MICROWAVE OVEN HMT84G451M,59900,59900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/bosch-microwave-oven-hmt84g451m,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/4242002976792_f364e562-b77f-40a5-985a-fc45bed7f6cc.jpg?v=1748694121
DAWLANCE MICROWAVE OVEN 25LTR DW115CHZP,45900,45900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/dawlance-microwave-oven-25ltr-dw115chzp,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2022210003198.jpg?v=1703072030
DAWLANCE MICROWAVE OVEN 62LTR DW162,51900,51900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/dawlance-microwave-oven-62ltr-dw162,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2019024960151_04ebf5f8-65c8-417c-be52-a54b67056121.jpg?v=1748519816
KENWOOD MICROWAVE OVEN MWM42.000BK,74900,74900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/kenwood-microwave-oven-mwm42-000bk,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-06-03T170144.056.png?v=1690786649
PANASONIC MICROWAVE OVEN 255,31900,31900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/panasonic-microwave-oven-255,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2022210000609_16c17abc-c24e-47a3-83c4-f987fc65e85a.jpg?v=1734003676
WEST POINT MICROWAVE OVEN 20LTR 823,21900,21900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/west-point-microwave-oven-20ltr-823,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3509511249856.jpg?v=1703072018
PEL MICROWAVE OVEN PMO20WH WHITE,20900,20900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/pel-microwave-oven-pmo20wh-white,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2021000020124_cb777db1-90f9-4423-aaf7-ab65f88a74bd.jpg?v=1734003670
KENWOOD MICROWAVE OVEN 700W 20L MWM20.000WH,30900,29355,5.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/kenwood-microwave-oven-700w-20l-mwm20-000wh,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5011423000541_a9e70f72-83ec-4467-a313-36397f2db2db.jpg?v=1734003705
ARSHIA MICROWAVE OVEN MV1822600,44900,44900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/arshia-microwave-oven-mv1822600,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/4260672110285_6fd7c5d8-cae6-429b-a327-a2882f6f6841.jpg?v=1749190897
HOOVER MICROWAVE OVEN 900W 30L HMW-M30CG-S,62900,59755,5.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/hoover-microwave-oven-900w-30l-hmw-m30cg-s,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/6291086762379_d2c941e7-7f59-420c-8440-6506dd0c227b.jpg?v=1749190900
ARSHIA HALOGEN OVEN HO1282501,29900,28405,5.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/arshia-halogen-oven-ho1282501,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2020000032472_6556fec7-5f31-45fa-86d4-a8ad38dad38b.jpg?v=1734003667
KENWOOD MICROWAVE OVEN 700W 20L MWM20.000BK,30900,29355,5.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/kenwood-microwave-oven-700w-20l-mwm20-000bk,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5011423006567_beee3e57-0404-43a5-ba53-f93f1d294183.jpg?v=1734003709
HAIER MICROWAVE OVEN HMW-30AFR,58900,58900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/haier-microwave-oven-hmw-30afr,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025210000877_d5fa6a4e-38cd-43a4-ad3b-36b9f36abab6.jpg?v=1748866957
RAF OVEN IR 12 LTR R5406,14900,14900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/raf-oven-ir-12-ltr-r5406,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/6975069407432_0526de32-73f8-47d7-8ec5-648d297a5e2b.jpg?v=1749021676
SAGE SMART OVEN AIR FRYER SOV860BSS,229000,229000,No Discount,https://alfatah.pkhttps://alfatah.pk/products/sage-smart-oven-air-fryer-sov860bss,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-06-03T173557.209.png?v=1690785616
ARSHIA MICROWAVE 30LTR MV1552599,69900,62910,10.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/arshia-microwave-30l-mv1552599,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/4260672110315.jpg?v=1690786436
PEL MICROWAVE OVEN PMO23SLD,27900,27900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/pel-microwave-oven-pmo23sld,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2021010246408_cab1da6d-3916-4071-acb7-49743999540c.jpg?v=1748519851
SHARP MICROWAVE OVEN R20M PC,32900,31255,5.00% OFF,https://alfatah.pkhttps://alfatah.pk/products/sharp-microwave-oven-r20m-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/4974019751474_391b8754-bcf8-4f21-8145-b2f537062f20.jpg?v=1748519975
HAIER MICROWAVE OVEN HGL-30100,46900,46900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/haier-microwave-oven-hgl-30100,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025210000907_3c63460e-ed2e-49d7-a8ed-7fed939892a9.jpg?v=1748866943
